# This file contains the ZAMS for Z = 0.002 environments.
# I am using AB magnitudes and present absolute magnitudes.
# I am adding both the estimates from blackbodies and from Kurucz models.
# The stellar properties for the ZAMS come from my grid_002 single star evolutionary grid.
# The Kurucz models I am using are for 10^-0.1 solar = 0.1Zsun ~ 0.0014.
# The Kurucz grid is called fm10k2odfnew.pck.
# I have interpolated the Kurucz spectral models over the Teff and logg 
# to get the most accurate magnitudes. I used the properties from the evolutionary models for this.
Minit 	 UVW2_BB 	 UVW2_spec 	 UVM2_BB 	 UVM2_spec 	 UVW1_BB 	 UVW1_spec 	 U_BB 	 U_spec 	 B_BB 	 B_spec 	 V_BB 	 V_spec 	 I_BB 	 I_spec 	 J_BB 	 J_spec 	 H_BB 	 H_spec 	 Ks_BB 	 Ks_spec
40.54 	 -6.239873421294408 	 -6.122127416397253 	 -6.080705305573746 	 -5.931918626851644 	 -6.014251703766639 	 -5.8697385616105455 	 -5.42558116639353 	 -5.217782287857126 	 -5.045307558723019 	 -4.854595199408461 	 -4.6247301033973445 	 -4.415451740650819 	 -3.8994909823535435 	 -3.667031064635833 	 -3.0252778871821557 	 -2.808802294831447 	 -2.4486884658731904 	 -2.199391629887129 	 -1.8790790474094528 	 -1.6264743597590938
44.82 	 -6.414399524104109 	 -6.282086363049189 	 -6.2515337236256885 	 -6.0900087220725965 	 -6.183269133592127 	 -6.026802476031018 	 -5.586635820279927 	 -5.3715157866828545 	 -5.203837002781592 	 -5.005033462589478 	 -4.7808642966815205 	 -4.564750786204249 	 -4.052834296134363 	 -3.815342305382361 	 -3.1766069939743313 	 -2.9559572945849375 	 -2.5991192392636595 	 -2.3462100327509825 	 -2.028873879825136 	 -1.7729139345098455
49.55 	 -6.5849249555958345 	 -6.439175765262117 	 -6.418677217750499 	 -6.2454377858659305 	 -6.3487669028829075 	 -6.181298969519803 	 -5.744843890274579 	 -5.523033641936892 	 -5.35973461507841 	 -5.153537351060107 	 -4.934568637789312 	 -4.7122202157702215 	 -4.203981187146617 	 -3.961927894742478 	 -3.325906457945478 	 -3.101480873268417 	 -2.7475942236729463 	 -2.491429216323115 	 -2.1767649915626923 	 -1.917800417160263
54.78 	 -6.752132071920192 	 -6.594029715292489 	 -6.582814795586232 	 -6.398831610026214 	 -6.511419487566364 	 -6.33387913660559 	 -5.9008741155631395 	 -5.672996920154701 	 -5.513666893749556 	 -5.30075986113351 	 -5.086507927361311 	 -4.85851697058128 	 -4.353594948947329 	 -4.107458481683916 	 -3.4738389078839456 	 -3.246075211966597 	 -2.8947758848069496 	 -2.6357633711199826 	 -2.3234147868021413 	 -2.061841393804636
60.56 	 -6.916022355335385 	 -6.746548165490363 	 -6.743911624764057 	 -6.550059463368729 	 -6.67117203715293 	 -6.484395259612228 	 -6.054594686520922 	 -5.821203566198573 	 -5.665477315307986 	 -5.446468409536612 	 -5.236502540906001 	 -5.003393807833567 	 -4.501469416686175 	 -4.251669367919313 	 -3.6201793604115973 	 -3.389459402047652 	 -3.040430952006124 	 -2.7789252965943803 	 -2.468584170933112 	 -2.2047444430101653
66.95 	 -7.076611880841098 	 -6.8966432904017205 	 -6.901947846361129 	 -6.699004329899663 	 -6.827985460807833 	 -6.632713530479077 	 -6.205890104700661 	 -5.9674662043556985 	 -5.815025936143773 	 -5.5904459906446675 	 -5.384389603604106 	 -5.146618857459777 	 -4.647415280002432 	 -4.394310167528656 	 -3.764719677981966 	 -3.53136558700705 	 -3.184342969913022 	 -2.920640195242032 	 -2.612050832244615 	 -2.3462291071461845
74.01 	 -7.233987824056643 	 -7.044315441182192 	 -7.056981739456289 	 -6.845644051215601 	 -6.981902661400663 	 -6.778798247735741 	 -6.354741827161652 	 -6.111707718846388 	 -5.962274575297877 	 -5.732591204461562 	 -5.530112504072643 	 -5.288079180483423 	 -4.791354671556828 	 -4.535253484431801 	 -3.90736684589303 	 -3.6716521993189306 	 -3.3264122287783042 	 -3.0607609204366053 	 -2.753710345952899 	 -2.4861437131195325
81.82 	 -7.388826105490274 	 -7.190233497010578 	 -7.209693625788656 	 -6.990656489821026 	 -7.133604743430384 	 -6.9233315898416405 	 -6.501841401791474 	 -6.254635458724744 	 -6.10791793741844 	 -5.873608448176886 	 -5.674369171322312 	 -5.428487071699426 	 -4.933989533892563 	 -4.675226291358864 	 -4.048825928539418 	 -3.8110568646574494 	 -3.4673452558644735 	 -3.200030832146968 	 -2.8942703033313806 	 -2.625235716205832
90.46 	 -7.540748516866968 	 -7.333882445888808 	 -7.359656029805837 	 -7.133485473044011 	 -7.282639764469979 	 -7.065733425783158 	 -6.64663104294677 	 -6.395585550736738 	 -6.251364635256277 	 -6.012798069806758 	 -5.81653640367629 	 -5.567118337451534 	 -5.074659660763493 	 -4.813469899403398 	 -4.188410069646384 	 -3.9487898845704077 	 -3.606443326704518 	 -3.3376468214137907 	 -3.0330235854010517 	 -2.7626915076888774
100.0 	 -7.689930242190445 	 -7.475380136224217 	 -7.50702767096571 	 -7.274238353859377 	 -7.429157844961985 	 -7.206104256892018 	 -6.789225831470061 	 -6.534639659256478 	 -6.392718583886111 	 -6.150226886232225 	 -5.956707618787 	 -5.704034315308135 	 -5.213446343506858 	 -4.95003944652045 	 -4.326191900348716 	 -4.084899370993585 	 -3.7437752385725003 	 -3.4736544976627233 	 -3.1700362869091836 	 -2.8985545577708285
